id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
506542,"Garden apt, fresh honey",1414691,Jordan,Other neighborhoods,Wallingford,47.6585389,-122.325818,Entire home/apt,95,2,162,10/20/2018,2.07,5,358
513344,artsy bungalow in friendly phinney,2450062,Liza,Other neighborhoods,Phinney Ridge,47.67871258,-122.3606644,Entire home/apt,120,5,5,8/19/2017,0.06,2,0
515598,"Townhouse 15 min fr. Downtown, Alki 2",2539613,Anni,Delridge,North Delridge,47.56999131,-122.3607137,Private room,45,30,22,8/7/2018,0.28,2,317
522270,House boat on Lake Union Seattle,1037115,Rose And Glen,Cascade,Westlake,47.63641684,-122.3412439,Entire home/apt,135,3,18,3/15/2018,0.24,6,128
527273,"Townhouse 15 min fr Downtown, Alki 1",2539613,Anni,Delridge,North Delridge,47.56885646,-122.3618439,Private room,45,30,26,8/11/2018,0.33,2,328
533443,Max's West Seattle Hideaway,2370749,Tom,Delridge,Riverview,47.53660441,-122.3560523,Private room,45,1,282,2/18/2018,3.62,1,0
544433,"8, Sparkling Seattle Center",2612779,Serina,Queen Anne,Lower Queen Anne,47.62081774,-122.3563353,Entire home/apt,95,2,394,11/5/2018,5.06,2,326
552325,Super Charming 2 BR Apt w/Amazing Water Views!,306615,Montara,Capitol Hill,Portage Bay,47.64932658,-122.3192456,Entire home/apt,149,3,7,10/3/2018,0.11,3,107
555182,Artistic Seattle home..whole house,2222321,Deb,Other neighborhoods,Wedgwood,47.68362342,-122.2882783,Entire home/apt,275,1,18,8/21/2016,0.29,4,254
557126,Charming Capitol Hill Room,2739131,Chad & Ruben,Capitol Hill,Broadway,47.61967738,-122.324147,Private room,98,2,333,11/4/2018,4.39,2,160
564220,Cute Bungalow #2 - near Light Rail,2774354,Kristin,Rainier Valley,Mount Baker,47.57916526,-122.292119,Private room,47,2,106,11/12/2018,1.39,2,286
564428,Cute Bungalow #1 - near Light Rail,2774354,Kristin,Rainier Valley,Mount Baker,47.57955388,-122.2936856,Private room,47,2,230,9/28/2018,2.98,2,114
565703,Garden Apartment in Madison Valley,2781551,Ron,Central Area,Mann,47.62093476,-122.2981467,Entire home/apt,95,2,297,11/5/2018,4.33,3,290
566435,"""THE 5-STAR HOUSE"" ",2438665,Flor,Other neighborhoods,Crown Hill,47.70155129,-122.3665113,Private room,80,2,88,10/7/2018,1.17,4,341
573942,Queen Bee room w/memory foam bed,30559,Angielena,Beacon Hill,Mid-Beacon Hill,47.54945611,-122.3165774,Private room,60,2,141,9/22/2018,1.86,5,363
580815,St. John's Apt. 319 *Walkscore 99*,1787819,Bryce,Downtown,First Hill,47.61354858,-122.3213054,Entire home/apt,168,30,43,9/4/2018,0.65,8,224
587584,Greenlake/Greenwood/Phinney Oasis,2796016,Aexis,Other neighborhoods,Greenwood,47.68778214,-122.3485961,Entire home/apt,123,2,63,8/20/2018,0.82,1,0
598023,West Seattle Home near Junction,2613029,Jeffrey,West Seattle,Genesee,47.56220618,-122.3859783,Private room,79,3,13,8/7/2017,0.2,1,344
604600,condo in seattle,103427,Magalie,Downtown,Central Business District,47.61436369,-122.3317162,Entire home/apt,225,1,1,9/11/2014,0.02,1,364
606297,5 Bed 3Bath House Near Downtown SEA,862329,Prez & 'Keia,Beacon Hill,North Beacon Hill,47.57756078,-122.3042807,Entire home/apt,349,1,137,10/14/2018,1.8,5,180
609252,"Sans souci in Seattle: Clean, fresh air (4 guests)",3018655,Louise,Other neighborhoods,Greenwood,47.69861296,-122.3634424,Entire home/apt,275,3,2,5/23/2018,0.12,2,90
609421,CLEAN FRESH AIR: Sans souci in Seattle (6 guests),3018655,Louise,Other neighborhoods,Greenwood,47.69656164,-122.3627507,Entire home/apt,295,3,13,8/14/2018,0.25,2,365
609610,A place to stay: studio apartment,3022709,Laura,Rainier Valley,Columbia City,47.56961535,-122.2939553,Entire home/apt,90,2,22,9/17/2016,0.29,2,0
609701,Charming Fremont Garden Cottage,3023407,Nan,Other neighborhoods,Fremont,47.65650841,-122.3605706,Entire home/apt,85,2,448,11/14/2018,5.84,1,323
611500,3Bed 2Bath w/ Deck Near Dwntwn SEA,862329,Prez & 'Keia,Beacon Hill,North Beacon Hill,47.5772707,-122.3018571,Entire home/apt,249,2,40,7/26/2018,0.53,5,364
611509,Craftsman with Private Bath & A/C,3032548,Joanna,Other neighborhoods,Wallingford,47.66369539,-122.3362252,Private room,80,2,73,9/30/2018,0.96,1,321
613020,Fabulous view and Great location,3040367,Mardee,West Seattle,Fauntleroy,47.51855219,-122.3911882,Private room,84,3,145,9/25/2018,1.89,1,123
631445,"Belltown View Condo, Entire Home",3139639,Alicia,Downtown,Belltown,47.61348311,-122.3484321,Entire home/apt,150,30,152,10/16/2018,1.99,1,0
635878,Center UW Spacious 2 Beds (203),3074414,Melissa,University District,University District,47.66153751,-122.3135911,Entire home/apt,89,1,28,8/18/2018,0.43,50,218
637710,Roots at the Center of the Universe,3181546,Farhad,Other neighborhoods,Fremont,47.65160862,-122.3560665,Entire home/apt,240,2,95,10/28/2018,1.34,1,346
639130,Fabulous home for a family!,3187723,Ann,Central Area,Madrona,47.60974857,-122.2901086,Entire home/apt,250,3,13,8/19/2018,0.32,1,289
649243,Room in Seattle's Fremont area,2308816,Kay,Other neighborhoods,Fremont,47.65587211,-122.3568839,Private room,75,3,229,11/13/2018,3.04,1,342
654734,Gorgeous Downtown/Convention Condo,3294357,Rachel & Grace,Downtown,First Hill,47.61234285,-122.3297218,Entire home/apt,175,3,74,10/23/2018,1,4,359
657257,Queen Anne - Close to SPU,857146,Vipin,Queen Anne,North Queen Anne,47.64597381,-122.3623243,Entire home/apt,140,2,3,8/11/2018,0.57,1,180
658540,"AC, Walkable, tv, new bed, noise machine-5",3319649,Nicci,Central Area,Minor,47.60375074,-122.3081171,Private room,40,1,31,11/11/2018,0.41,3,88
661708,Elegant Madison Park Townhome,3340441,Roberta,Central Area,Harrison/Denny-Blaine,47.62423359,-122.2904186,Entire home/apt,229,3,6,7/21/2018,0.98,1,359
670021,1st Room in Entire House! Relaxing!,3393825,Darlene Tiki,Lake City,Olympic Hills,47.72619766,-122.3014901,Private room,55,3,27,8/25/2017,0.36,2,90
670056,2nd room in Private Home! Enjoy!,3393825,Darlene Tiki,Lake City,Olympic Hills,47.72555702,-122.3023993,Private room,54,3,34,7/9/2018,0.46,2,90
671828,Must like Puppies! Master Bedroom,3396093,Elisa,Other neighborhoods,Greenwood,47.69109349,-122.36464,Private room,48,1,2,6/1/2016,0.07,1,0
674113,Ethiopian cottage #2,3401993,Beth,Rainier Valley,Mount Baker,47.56840825,-122.286214,Private room,42,1,233,9/25/2018,3.77,3,40
677266,Moulin Rouge room French style double room,30559,Angielena,Other neighborhoods,Georgetown,47.54948235,-122.3177878,Private room,65,2,83,10/2/2018,1.11,5,356
681866,Bright room in Seattle Judkins Park,103825,Patricia,Central Area,Atlantic,47.59242998,-122.3019003,Private room,60,1,28,9/8/2018,0.38,1,187
689309,Elegance and Coziness in Broadview,3520873,Philippe,Other neighborhoods,Broadview,47.72272664,-122.3566843,Private room,125,2,10,7/30/2018,0.14,1,325
693956,Green built home in Columbia City,3550436,Kerri,Rainier Valley,Columbia City,47.56252751,-122.2924398,Entire home/apt,150,7,1,11/28/2012,0.01,1,0
696004,"Beautiful, Accessible 1 Bedroom Apt",3563779,Wendy,Delridge,Highland Park,47.51829751,-122.3506869,Entire home/apt,140,2,110,9/1/2018,1.51,1,320
699460,Ballard Artist's Studio,3587674,Patti And Benson,Ballard,Adams,47.6716905,-122.3852391,Private room,95,2,223,10/14/2018,3.01,1,364
703058,True Wallingford Craftsman,1611114,Craig,Other neighborhoods,Wallingford,47.65243416,-122.3378533,Entire home/apt,165,2,140,10/22/2018,1.87,1,274
704764,Elegant Vintage Craftsman Apartment With Garden,3620313,Catherine,Queen Anne,North Queen Anne,47.64215181,-122.3695928,Entire home/apt,150,1,222,10/26/2018,3.08,1,143
706385,Sky Cabin Apartment with Views,2070664,Gillian,Cascade,Eastlake,47.64338999,-122.3258219,Entire home/apt,155,2,380,11/11/2018,5.16,1,32
707599,"A touch of Modern, West Seattle",2819258,Rhonda,West Seattle,Genesee,47.5654363,-122.3907565,Entire home/apt,255,2,69,9/25/2018,0.93,2,291
708774,Clean and Comfortable Eastlake/Lake Union 1 BR,316200,William,Cascade,Eastlake,47.63897301,-122.3248878,Entire home/apt,105,3,118,10/19/2018,1.64,6,157
710370,Waterfront Madison Park Villa,1121532,Allie,Capitol Hill,Madison Park,47.6380629,-122.2779228,Entire home/apt,199,3,19,6/13/2018,0.33,7,74
720742,Seattle Sanctuary w/ Olympic View!,987658,Rachel,Other neighborhoods,Phinney Ridge,47.6674564,-122.3598804,Entire home/apt,185,7,5,12/4/2014,0.07,1,362
722537,Garden Suite in North Capitol Hill,3731681,Cameron,Capitol Hill,Stevens,47.62995686,-122.30861,Entire home/apt,225,4,55,10/1/2018,0.81,1,336
723723,BAMBOO BUNGALOW,3740695,Bleu,Central Area,Harrison/Denny-Blaine,47.61966237,-122.2895565,Entire home/apt,155,14,50,8/13/2017,0.67,2,319
723846,Seattle Cozy Cottage in Maple Leaf,3737272,Cheryl & Steve,Northgate,Maple Leaf,47.69653132,-122.3172588,Entire home/apt,129,2,102,10/28/2018,1.45,1,301
729409,Charming Studio In 1924 Building,3789469,Tom,Capitol Hill,Broadway,47.61905652,-122.319734,Entire home/apt,80,2,27,5/28/2014,0.42,1,0
741699,Seward Park Zen Retreat 苏厄德公园禅撤退,2535710,Matt,Seward Park,Seward Park,47.55546317,-122.2721838,Entire home/apt,166,2,188,11/10/2018,2.71,1,203
748526,Mother in law studio-Ballard/phinne,3932149,Amy,Other neighborhoods,Phinney Ridge,47.67944669,-122.3635495,Entire home/apt,81,1,85,8/23/2018,1.17,1,318
752483,Beautiful Capitol Hill Townhouse Near Light Rail!,450548,Vaibhav,Capitol Hill,Broadway,47.6207252,-122.3171502,Entire home/apt,225,1,121,11/5/2018,1.69,1,45
755613,Gem in Mount Baker Neighborhood,3976886,Barbara,Rainier Valley,Mount Baker,47.57375395,-122.2927199,Private room,89,2,80,10/15/2018,1.11,2,88
757840,Hilltop House - 1 Block From Queen Anne Ave!,3991908,Becky,Queen Anne,Lower Queen Anne,47.63152636,-122.3584268,Entire home/apt,300,2,254,10/28/2018,3.47,1,279
760471,"West Seattle quiet view home, near bridge/transit",2111774,Carl,West Seattle,Genesee,47.56674077,-122.3810841,Entire home/apt,90,3,33,11/9/2018,0.46,1,345
769213,Private Garden Apt w/ Soaking Tub,4057441,Kt,Central Area,Minor,47.60903186,-122.3154809,Entire home/apt,140,3,383,11/6/2018,6.2,1,79
777159,Spacious Craftsman Basement Apartment,278781,Margaret (And Derrick),Rainier Valley,Mount Baker,47.57931035,-122.292886,Entire home/apt,150,1,33,9/9/2018,0.51,1,364
778382,N Cap Hill Modern Mtn View Townhome,1717600,Justin,Capitol Hill,Stevens,47.63376935,-122.3119498,Entire home/apt,280,3,14,8/9/2016,0.21,1,282
784579,Stylish Getaway + City Views + Highly Walkable,4136969,Erin,Central Area,Leschi,47.60631622,-122.2948262,Entire home/apt,200,2,1,8/16/2013,0.02,1,0
785830,Seattle View Home on Lake/Downtown,4142902,Heath,Central Area,Leschi,47.6067369,-122.2900877,Private room,420,5,6,8/10/2018,0.12,1,127
788146,Columbia City~Large room/Arty house,4154214,Sedora,Rainier Valley,Columbia City,47.55142192,-122.2808747,Private room,70,5,27,9/19/2017,0.37,1,318
789229,Designer Loft in Pioneer Square,1872473,Trong And Annie,Downtown,Pioneer Square,47.5958285,-122.3323461,Entire home/apt,149,2,112,9/20/2018,1.64,1,342
790860,Amazing Green Lake Home,4186082,Trung,Other neighborhoods,Green Lake,47.68532979,-122.3248518,Entire home/apt,350,2,11,9/24/2018,0.25,1,350
793629,Cheery Seattle House with View,4181120,Candace,Beacon Hill,North Beacon Hill,47.57906732,-122.3153881,Entire home/apt,95,1,243,11/4/2018,3.38,1,75
794633,Guest House in Madison Valley,2012892,J,Central Area,Harrison/Denny-Blaine,47.62536071,-122.2915178,Entire home/apt,149,2,476,10/30/2018,7.07,1,148
797358,Cozy Old House Near City Center,4199445,Liam,Rainier Valley,Mount Baker,47.57124346,-122.2907883,Private room,72,2,152,11/12/2018,3.07,2,9
803902,Lovely 3-Story Alki Beach Townhome,4047435,"Sue (Joe, Brody & Charlie)",West Seattle,Alki,47.57637765,-122.4085242,Entire home/apt,280,3,14,7/24/2018,0.21,1,172
808134,Overlook a Tranquil Courtyard at This Urban Retreat,74305,Seattle Oasis,Downtown,Belltown,47.61405684,-122.3472698,Entire home/apt,137,2,58,11/5/2018,0.92,43,145
823989,Summer Deals! Sleeps 8.Budget Friendly,12621051,Andrea,Other neighborhoods,Bitter Lake,47.70594213,-122.344742,Entire home/apt,69,1,182,9/25/2018,2.55,1,11
828298,★Family Getaway w/ Parking Included★11/19-21,74305,Seattle Oasis,Downtown,First Hill,47.61185535,-122.3304909,Entire home/apt,115,3,46,10/22/2018,0.65,43,131
841140,"Spacious, New Apt & Terrace on Park",2496518,Jeremy,Capitol Hill,Broadway,47.6170104,-122.3203997,Entire home/apt,185,4,13,10/26/2014,0.18,1,0
841274,Goat Hill House Apartment,4133943,Jill,Rainier Valley,Mount Baker,47.58357241,-122.295901,Entire home/apt,82,3,97,10/9/2018,1.41,1,319
846763,Right at Home in Ravenna,4421734,Tara,Other neighborhoods,Ravenna,47.6810373,-122.3092864,Private room,50,30,59,8/12/2018,0.82,1,314
867758,"Gorgeous Capitol Hill loft, walk to everything!",1448060,Jenn & Mark,Capitol Hill,Broadway,47.62302464,-122.3208837,Entire home/apt,200,90,0,,,1,358
877203,In Jimi Hendrix's neighborhood 2,287172,Laura,Central Area,Atlantic,47.60026601,-122.2998674,Private room,60,2,60,11/4/2018,0.87,2,260
879181,In Jimi Hendrix's neighborhood 3,287172,Laura,Central Area,Atlantic,47.60051049,-122.301994,Private room,60,2,66,9/19/2018,0.93,2,340
890677,"Quiet, central location in Seattle",4729705,Rob And Carol,Capitol Hill,Broadway,47.623302,-122.319976,Entire home/apt,178,3,86,11/4/2018,1.23,1,72
902243,"LOCATION! WiFi, Pool,Luxury 2br/2ba/LOCATION PRKG!",8243075,Jara,Downtown,Belltown,47.61596881,-122.3450891,Entire home/apt,200,1,55,10/30/2018,0.8,4,293
902609,Private Space in Seattle,3264544,Fabio,Delridge,Highland Park,47.52448605,-122.3538014,Entire home/apt,60,2,178,10/20/2018,2.59,1,365
904057,Seattle Mini Home with Hot Tub and Private Deck,4678869,Errin,Ballard,West Woodland,47.66539135,-122.3660988,Entire home/apt,85,2,293,11/12/2018,4.19,1,250
909102,Bella Vista- Queen Anne Hill,1881431,Frank,Queen Anne,Lower Queen Anne,47.62782286,-122.3534148,Private room,99,3,160,10/13/2018,2.4,1,315
922986,"Pike Place 2 Blocks, Best Spot!",4962900,Stay Alfred,Downtown,Central Business District,47.60600198,-122.338613,Entire home/apt,349,2,71,10/22/2018,1.13,64,318
931785,Close to Everything!!!,4962900,Stay Alfred,Downtown,Central Business District,47.60608277,-122.3394343,Entire home/apt,349,2,68,10/23/2018,1.08,64,309
934123,Shopping and Nightlife!!!,4962900,Stay Alfred,Downtown,Central Business District,47.60691935,-122.3397131,Entire home/apt,349,2,32,10/18/2018,0.51,64,297
934216,Amazing Waterview! PIKE PLACE!,4962900,Stay Alfred,Downtown,Central Business District,47.606619,-122.3390246,Entire home/apt,349,2,64,10/23/2018,0.99,64,348
935432,One block from Pike's Market!,4962900,Stay Alfred,Downtown,Central Business District,47.60600254,-122.3389003,Entire home/apt,349,2,19,3/18/2018,0.3,64,310
935671,Perfect Seattle Vacation Spot!,4962900,Stay Alfred,Downtown,Central Business District,47.60576701,-122.3375706,Entire home/apt,349,2,83,9/27/2018,1.4,64,314
935845,Seattle Apartment - Ideal Location,5049037,Wendy,Other neighborhoods,Fremont,47.66293593,-122.3576415,Entire home/apt,95,1,95,11/12/2018,1.44,1,89
936177,Next to Seattle Art Museum!,4962900,Stay Alfred,Downtown,Central Business District,47.60700759,-122.3372064,Entire home/apt,349,2,30,8/18/2018,0.48,64,312
936378,Downtown Seattle!,4962900,Stay Alfred,Downtown,Central Business District,47.60736065,-122.3396019,Entire home/apt,349,2,7,8/14/2016,0.11,64,332
936484,Marketside Flats next to Pike!,4962900,Stay Alfred,Downtown,Pike-Market,47.60854615,-122.3391915,Entire home/apt,349,2,26,6/25/2018,0.52,64,339
942490,Newly Updated Private Floor in Neighborhood Home,4705328,Lisa,Other neighborhoods,Greenwood,47.69011344,-122.3639694,Private room,98,2,118,9/21/2018,1.72,1,365
945833,A block from the Seattle Center,5124845,Nathan,Queen Anne,Lower Queen Anne,47.62615511,-122.3499911,Entire home/apt,275,7,3,8/23/2015,0.05,1,0
948077,Capitol Hill Stylish Garden Cottage,365687,Erik,Capitol Hill,Broadway,47.62795747,-122.3244095,Entire home/apt,99,2,249,10/28/2018,3.63,1,264
953595,Bright & Airy Queen Anne Apartment,5177328,Andrea,Queen Anne,West Queen Anne,47.63912312,-122.3656665,Entire home/apt,150,3,133,10/31/2018,2.08,5,361
955506,Cozy Greenlake Bungalow,357277,Matthew,Other neighborhoods,Green Lake,47.68972757,-122.3417144,Entire home/apt,199,3,40,10/21/2018,0.58,1,360
973859,Cozy and minutes from everything,5325813,Greg,Central Area,Minor,47.60767478,-122.3056185,Entire home/apt,100,2,214,10/29/2018,3.25,4,348
975179,Private room in Sunny Ballard,5333441,Katie,Ballard,Loyal Heights,47.68192738,-122.389966,Private room,50,1,375,10/31/2018,5.44,1,0
977722,serene apartment close to UW,5282519,Elizabeth,University District,University District,47.6651984,-122.305289,Entire home/apt,80,2,121,10/22/2018,1.76,1,98
995443,Columbia City Studio Apartment,5468524,Tom,Rainier Valley,Brighton,47.54517279,-122.2701356,Entire home/apt,85,2,40,11/4/2018,0.6,1,308
1000883,Westside Hideaway,5486919,Nicole,West Seattle,North Admiral,47.58044918,-122.3968706,Entire home/apt,100,2,136,10/28/2018,2.08,1,24
1002835,Cozy two bedroom Madison Valley!!,2490446,Cristina,Capitol Hill,Stevens,47.62242595,-122.2983391,Entire home/apt,99,28,57,8/20/2018,1.05,1,305
1003469,CAPITOL HILL CONDO BY LIGHT RAIL!,5518133,Steven,Capitol Hill,Broadway,47.62085676,-122.3185353,Entire home/apt,79,1,30,9/2/2018,0.44,1,49
1003890,PRIVATE  3 BEDROOM HOME,5507055,Lori & Rob,Delridge,South Delridge,47.52987253,-122.3598233,Entire home/apt,99,2,171,10/14/2018,2.53,3,346
1009838,"Large, two rooms, private entry, bath and hot tub!",923095,Denise,Rainier Valley,Mount Baker,47.56947326,-122.2801065,Private room,70,2,170,10/27/2018,2.58,2,355
1012003,Capitol Hill Gem in Great Location,5567436,Larry & Suzi,Capitol Hill,Montlake,47.63975661,-122.3222516,Private room,145,2,31,9/23/2018,0.46,1,229
1022135,"Contemporary, Cozy, and Warm Home",5387574,Sara,Northgate,Haller Lake,47.70608591,-122.3416827,Private room,55,2,8,6/14/2016,0.12,1,360
1023693,"Get Cozy at a Hip, Vintage-Style Retreat",5635244,Shannon,Ballard,Whittier Heights,47.67720865,-122.3696957,Entire home/apt,90,3,208,11/6/2018,3.23,2,250
1030411,Classic Seattle/Wallingford Home,365852,Kymber,Other neighborhoods,Wallingford,47.66540203,-122.3393869,Entire home/apt,275,4,5,8/17/2018,0.09,1,0
1039766,Heart of Capitol Hill-5 mins from Downtown Seattle,5724883,Lillian,Capitol Hill,Broadway,47.62199891,-122.3222824,Entire home/apt,66,1,286,9/25/2018,4.37,1,0
1042022,Perfect Location by Lake Washington,5736221,Lene & Johnny,Capitol Hill,Madison Park,47.63420383,-122.2801132,Entire home/apt,89,2,223,10/22/2018,3.31,1,288
1043194,Bright&Sweet next to Convention Ctr,3294357,Rachel & Grace,Downtown,First Hill,47.61288549,-122.3292414,Entire home/apt,155,3,45,9/3/2018,0.7,4,359
1048798,"West Seattle Home, Dazzling View, Quiet & Tranquil",5774906,Carter,West Seattle,Fauntleroy,47.52678914,-122.3834618,Entire home/apt,129,2,233,11/7/2018,3.44,1,225
1049293,Vintage Historic Mansion on Capitol Hill,1729224,Marlow,Capitol Hill,Stevens,47.63050843,-122.3103086,Entire home/apt,95,2,23,10/31/2016,0.56,4,0
1069581,Amazing Condo Downtown,2994338,Sebastian,Downtown,Belltown,47.61299095,-122.3390879,Entire home/apt,350,2,21,9/3/2018,0.4,1,2
1071203,Beautiful Private Suite in the Heart of Seattle,2754788,Amaris,Other neighborhoods,Fremont,47.65519958,-122.3593709,Private room,85,2,30,1/2/2018,1.05,3,86
1071843,Wake up under the Space Needle,2612779,Serina,Queen Anne,Lower Queen Anne,47.62128145,-122.3567522,Entire home/apt,135,2,320,11/11/2018,4.75,2,52
1084117,Amazing Ocean Views!,4962900,Stay Alfred,Downtown,Central Business District,47.6067883,-122.3382409,Entire home/apt,349,2,15,6/16/2017,0.22,64,306
1090307,Private room and bath in Greenlake,1722314,Karen,Other neighborhoods,Green Lake,47.67701505,-122.3308477,Private room,109,2,129,8/26/2018,1.91,2,364
